date,isin,NIP,ipt,guidance,initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,spreadDiscount,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating
2019-08-28,XS2049769297,24.535960519033445,160.0,127.5,1.6,0.875,10.0,1.17,0.8914856990333476,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB-
2019-08-28,FR0013444775,4.11105877626725,65.0,47.5,0.65,0.0,7.5,0.42654709703324384,0.18245830579037783,2.0149030205422647,Corporate,Sr Unsecured,750.0,6.620073206530356,A-
2019-08-28,FR0013444759,6.449976953880555,95.0,77.5,0.95,0.125,7.0,0.57,0.15177759594569062,1.9459101490553132,Financials,Sr Non Preferred,1000.0,6.907755278982137,A-
2019-08-29,DE000A2NBKK3,11.843146101078675,75.0,,0.75,0.125,5.0,0.6499999999999999,0.33233406391496345,1.6094379124341003,Financials,Sr Preferred,500.0,6.214608098422191,A-
2019-08-29,FR0013444676,1.677764501805143,72.5,47.5,0.725,0.0,7.0,0.435,0.185180317709847,1.9459101490553132,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2019-08-29,DE000MHB24J4,4.261960937059508,,-1.0,-0.01,0.01,4.0,0.555,0.013044608736117824,1.3862943611198906,Financials,Secured,500.0,6.214608098422191,AAA
2019-08-30,XS2050448336,8.144501907132607,,160.0,1.6,1.125,8.0,1.5185,0.3461580079717874,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2019-09-04,FR0013446598,0.3222172433850371,,11.0,0.11,0.01,9.0,0.315,0.0714344743086193,2.1972245773362196,Financials,Secured,750.0,6.620073206530356,AAA
2019-09-04,XS2050406094,14.041991679829938,125.0,52.5,1.25,0.75,12.0,0.895,0.5375466675526787,2.4849066497880004,Corporate,Sr Unsecured,1750.0,7.4673710669175595,A
2019-09-04,XS2051032444,4.408104917748909,70.0,,0.7,0.125,7.0,0.55,0.076289655289499,1.9459101490553132,Financials,Sr Preferred,500.0,6.214608098422191,A-
2019-09-04,XS2050404800,18.690480839572785,110.0,47.5,1.1,0.45,8.5,0.7840122912442072,0.5269683565032337,2.1400661634962708,Corporate,Sr Unsecured,1250.0,7.1308988302963465,A
2019-09-04,XS2050404636,10.038203120781352,95.0,40.0,0.95,0.2,6.5,0.6514346337581722,0.0427824724976467,1.8718021769015913,Corporate,Sr Unsecured,1250.0,7.1308988302963465,A
2019-09-04,AT0000A2A6W3,0.9080251884342186,,7.0,0.07,0.01,10.0,0.26499999999999996,-0.07584397086898295,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2019-09-04,XS2051149552,23.35340418550688,190.0,177.5,1.9,1.8,30.0,1.665,0.5203564268019625,3.4011973816621555,Corporate,Sr Unsecured,750.0,6.620073206530356,A
2019-09-04,XS2050406177,17.54416956575898,155.0,72.5,1.55,1.35,20.0,1.262,0.5127707363364802,2.995732273553991,Corporate,Sr Unsecured,1250.0,7.1308988302963465,A
2019-09-05,XS2051362072,8.441666608971747,122.5,107.5,1.225,0.8,10.5,0.9305793882847495,0.29721862495306867,2.3513752571634776,Corporate,Sr Unsecured,1250.0,7.1308988302963465,BBB
2019-09-05,XS2051361264,7.120978960428022,92.5,77.5,0.925,0.25,6.5,0.6367564777938466,0.2674108001226692,1.8718021769015913,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB
2019-09-05,XS2051362312,10.62649042041154,200.0,177.5,2.0,1.8,20.0,1.564,0.5918427349330186,2.995732273553991,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2019-09-05,XS2051494222,5.686260126632717,115.0,97.5,1.15,0.5,6.0,0.915,0.5912264743959925,1.791759469228055,Corporate,Sr Unsecured,650.0,6.476972362889683,BBB
2019-09-05,XS2051494495,17.313448347593457,155.0,142.5,1.55,1.125,10.0,1.28,0.7193088205904573,2.302585092994046,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2019-09-05,XS2051660335,6.430478029447254,72.5,55.0,0.725,0.0,4.7,0.47832793532793383,-0.08864708404341995,1.547562508716013,Corporate,Sr Unsecured,700.0,6.551080335043404,BBB+
2019-09-05,XS2051914963,10.86013474313605,125.0,105.0,1.25,0.5,5.0,0.965,0.3069855442649199,1.6094379124341003,Financials,Sr Unsecured,850.0,6.745236349484363,BBB
2019-09-09,FR0013447075,3.614940657215753,,30.0,0.3,0.05,10.0,0.205,0.23976140996945297,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2019-09-09,FR0013444544,11.825504375833228,80.0,57.5,0.8,0.125,7.0,0.48,0.4791367305841373,1.9459101490553132,Corporate,Sr Unsecured,900.0,6.802394763324311,A-
2019-09-09,FR0013444536,13.49207114207656,70.0,52.5,0.7,0.0,5.0,0.465,0.34762147513331526,1.6094379124341003,Corporate,Sr Unsecured,700.0,6.551080335043404,A-
2019-09-09,XS2051655095,7.800728472800184,102.5,80.0,1.025,0.7,12.0,0.745,0.39240495579656165,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2019-09-09,DE000CZ45VB7,2.1627080229813616,90.0,82.5,0.9,0.25,5.0,0.715,0.2779189278959974,1.6094379124341003,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB
2019-09-09,DE000LB2CMY0,2.4002677206031238,,5.0,0.05,0.01,9.0,0.23500000000000004,0.032803829577163685,2.1972245773362196,Financials,Secured,650.0,6.476972362889683,A-
2019-09-10,XS2053052895,7.082247984833799,102.5,80.0,1.025,0.375,7.0,0.6991,0.41248777007917903,1.9459101490553132,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB-
2019-09-11,FR0013447232,13.05184118592746,135.0,122.5,1.35,1.125,12.0,1.135,0.6795094927166635,2.4849066497880004,Corporate,Sr Unsecured,599.0,6.395261598115449,BBB+
2019-09-16,XS2055104785,10.08175509705664,75.0,65.0,0.75,0.5,10.0,0.535,0.06943553244279187,2.302585092994046,Financials,Sr Unsecured,500.0,6.214608098422191,AA-
2019-09-16,XS2055190172,12.41430853727046,185.0,162.5,1.85,1.125,5.5,1.4451940817969873,1.1259860106931023,1.7047480922384253,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB-
2019-09-17,XS2049803575,1.6988122273087414,35.0,,0.35,0.01,7.0,0.265,0.197762110761061,1.9459101490553132,Financials,Secured,600.0,6.396929655216146,AAA
2019-09-17,FR0013448859,9.978551806603418,110.0,,1.1,0.875,10.0,0.934,0.37755000555620855,2.302585092994046,Financials,Sr Non Preferred,750.0,6.620073206530356,BBB+
2019-09-17,XS2055627538,11.111152652908793,95.0,80.0,0.95,0.375,7.0,0.63,0.3628861950488889,1.9459101490553132,Financials,Sr Preferred,750.0,6.620073206530356,A-
2019-09-17,XS2055728054,7.50664272216993,92.5,72.5,0.925,0.375,8.0,0.56,0.1844531874884855,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,A+
2019-09-17,XS2055758804,15.699467284913846,135.0,115.0,1.35,0.625,5.0,0.98,0.6990360816689888,1.6094379124341003,Financials,Sr Non Preferred,1000.0,6.907755278982137,BBB
2019-09-18,ES0343307015,18.628484264135835,127.5,,1.275,0.6,5.0,0.9649999999999999,0.587782786016609,1.6094379124341003,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB-
2019-09-18,XS2056376135,2.5973873021745875,,28.0,0.28,0.01,5.0,0.37499999999999994,0.08086410248409746,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,AAA
2019-09-18,XS2055786763,1.1897558448469827,-12.0,-12.0,-0.12,0.0,7.0,0.2777,0.02983408113559551,1.9459101490553132,Financials,Sr Unsecured,500.0,6.214608098422191,AAA
2019-09-19,XS2053346297,2.877175355816364,127.5,107.5,1.275,0.5,6.0,0.825,0.5466329988945587,1.791759469228055,Corporate,Sr Unsecured,400.0,5.991464547107982,BBB
2019-09-19,XS2056396919,9.02542312006182,80.0,62.5,0.8,0.25,8.0,0.465,-0.09555117345010221,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2019-09-19,XS2056400299,7.273430748710631,100.0,80.0,1.0,0.625,10.5,0.6905572023936507,0.27988046742501965,2.3513752571634776,Financials,Sr Unsecured,1000.0,6.907755278982137,A-
2019-09-19,XS2056399855,9.741097156980986,95.0,72.5,0.95,0.625,12.0,0.611,-0.03728507292578584,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2019-09-19,DE000LB2CNE0,8.836595338451021,,72.0,0.72,0.375,8.0,0.59,-0.14896409940969424,2.0794415416798357,Financials,Sr Non Preferred,500.0,6.214608098422191,A-
2019-09-19,XS2056395606,6.697255084941725,60.0,42.5,0.6,0.0,4.0,0.395,-0.008288172362821538,1.3862943611198906,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2019-09-19,XS2056484889,0.0081675121645378,,5.0,0.05,0.01,10.0,0.10500000000000002,-0.09316204830387824,2.302585092994046,Financials,Secured,1000.0,6.907755278982137,AAA
2019-09-23,XS2057872595,4.45015628264359,75.0,70.0,0.75,0.25,5.0,0.655,-0.016285592875303744,1.6094379124341003,Financials,Sr Preferred,500.0,6.214608098422191,A+
2019-09-24,XS2058729653,3.4986625955775765,97.5,,0.975,0.375,5.0,0.8,0.2611236946650336,1.6094379124341003,Financials,Sr Non Preferred,1000.0,6.907755278982137,BBB+
2019-09-24,SK4000016069,1.08394142996514,20.0,25.0,0.2,0.01,7.0,0.36499999999999994,0.1536460113250751,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2019-09-25,DE000DL19UW8,4.685164031559497,,8.0,0.08,0.01,10.0,0.16499999999999995,0.07892196242646121,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2019-09-25,XS2058855441,4.375450493550891,,10.0,0.1,0.01,10.0,0.16499999999999995,-0.03457706034835602,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2019-09-25,DE000A2R8ND3,13.669789983304018,130.0,110.0,1.3,0.625,8.0,0.89,0.12208391855038381,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2019-09-27,FR0013450822,5.581154323241047,90.0,,0.9,0.375,9.0,0.5905,0.4551682760529145,2.1972245773362196,Financials,Sr Preferred,500.0,6.214608098422191,A
2019-10-01,XS2063288190,2.011802414504587,,10.0,0.1,0.01,7.0,0.315,-0.05506958142609143,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2019-10-01,FR0013451796,3.298640897948005,,10.0,0.1,0.01,10.0,0.14500000000000002,0.04883157443491783,2.302585092994046,Financials,Secured,1000.0,6.907755278982137,AAA
2019-10-01,XS2063268754,17.707154229060798,200.0,162.5,2.0,1.25,7.0,1.555,0.947999356290785,1.9459101490553132,Corporate,Sr Unsecured,550.0,6.309918278226516,BBB
2019-10-02,XS2063496546,-18.261467001002053,,17.0,0.17,0.01,5.0,0.405,0.03866652922059229,1.6094379124341003,Financials,Secured,250.0,5.521460917862246,NR
2019-10-02,XS2063547041,-0.5015687173814661,110.0,97.5,1.1,0.5,5.0,0.895,0.3866284262253519,1.6094379124341003,Financials,Sr Preferred,1000.0,6.907755278982137,BBB
2019-10-07,XS2065601937,26.73218470969538,140.0,117.5,1.4,0.875,10.0,1.02,0.7429519779667637,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2019-10-08,XS2056572154,7.516767427348388,105.0,95.0,1.05,0.375,4.0,0.83,0.4672286016368586,1.3862943611198906,Corporate,Sr Unsecured,1500.0,7.313220387090301,A-
2019-10-08,XS2057070182,1.9732931535676976,175.0,165.0,1.75,1.5,12.0,1.555,0.8936913174799048,2.4849066497880004,Corporate,Sr Unsecured,750.0,6.620073206530356,A-
2019-10-08,XS2058731717,4.048993652851695,80.0,72.5,0.8,0.25,5.0,0.665,0.18538346629390948,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,A+
2019-10-08,XS2057069093,-0.021577298157569,130.0,120.0,1.3,0.75,6.5,1.100681754863181,0.5666457486833776,1.8718021769015913,Corporate,Sr Unsecured,1000.0,6.907755278982137,A-
2019-10-08,XS2065698834,0.352302593682822,,25.0,0.25,0.01,10.0,0.165,0.13618529945735397,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2019-10-08,XS2057069762,1.0378930639638044,155.0,145.0,1.55,1.125,9.0,1.34,0.6438177306571748,2.1972245773362196,Corporate,Sr Unsecured,1000.0,6.907755278982137,A-
2019-10-08,XS2063659945,13.367033153131077,87.5,,0.875,0.25,5.0,0.665,0.4158711026305399,1.6094379124341003,Financials,Sr Preferred,500.0,6.214608098422191,A-
2019-10-09,DE000A2YNVM8,3.1062739958813155,,5.0,0.05,0.01,6.0,0.355,-0.019400266700622663,1.791759469228055,Financials,Secured,750.0,6.620073206530356,AA+
2019-10-11,XS2066706735,28.99264064096352,130.0,110.0,1.3,1.125,15.0,0.898,0.7400640521242684,2.70805020110221,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2019-10-11,XS2066706818,1.1065886309827393,77.5,60.0,0.775,0.0,4.5,0.3473403986078927,0.1933841993002232,1.5040773967762742,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2019-10-11,XS2066706909,4.32573646580643,95.0,75.0,0.95,0.375,7.5,0.5548492723895768,0.17466902117401337,2.0149030205422647,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2019-10-16,FR0013455540,1.8766725111959748,97.5,80.0,0.975,0.5,7.0,0.665,0.18658378848027707,1.9459101490553132,Financials,Sr Non Preferred,1000.0,6.907755278982137,A+
2019-10-16,XS2066392452,5.369181023089243,85.0,67.5,0.85,0.632,10.0,0.606,0.18775432659806485,2.302585092994046,Financials,Sr Unsecured,1250.0,7.1308988302963465,A-
2019-10-17,XS2069407786,4.958067053466401,230.0,207.5,2.3,1.625,7.5,1.7660107771609246,0.6941773207126728,2.0149030205422647,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2019-10-17,DE000A2YNX91,2.3712078646736687,,11.0,0.11,0.1,10.0,0.09000000000000002,-0.007492049812475093,2.302585092994046,Financials,Secured,250.0,5.521460917862246,AAA
2019-10-17,XS2069304033,0.3843407725948796,,12.0,0.12,0.01,7.0,0.185,-0.03794144555630409,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2019-10-18,FR0013455813,5.495383494587749,75.0,55.0,0.75,0.5,11.0,0.3955,0.13330751999639717,2.3978952727983707,Corporate,Sr Unsecured,900.0,6.802394763324311,A-
2019-10-22,XS2068969067,2.7205068855880525,67.5,45.0,0.675,0.25,7.0,0.405,-0.0902693159719678,1.9459101490553132,Financials,Sr Non Preferred,750.0,6.620073206530356,A+
2019-10-22,FR0013456621,-7.643854734993599,105.0,85.0,1.05,0.875,12.0,0.741,0.2168517416320095,2.4849066497880004,Corporate,Sr Unsecured,750.0,6.620073206530356,A
2019-10-25,FR0013457967,0.114027262089607,125.0,92.5,1.25,0.875,10.0,0.818,0.6582939179637475,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2019-10-28,XS2075811781,0.1700297368773916,130.0,100.0,1.3,0.875,8.0,0.92,0.5305084786573061,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB-
2019-10-28,DE000BHY0GA7,8.433575268976089,65.0,52.5,0.65,0.5,10.0,0.42100000000000004,0.12628789458398645,2.302585092994046,Financials,Sr Preferred,500.0,6.214608098422191,A+
2019-10-29,XS2076139166,-2.550498467493428,13.0,,0.13,0.125,10.0,0.06,-0.12432732073067122,2.302585092994046,Financials,Secured,1000.0,6.907755278982137,AAA
2019-10-30,DE000A2R9ZU9,8.435784617422527,95.0,80.0,0.95,0.625,7.5,0.7219778839048433,0.272262106875758,2.0149030205422647,Corporate,Sr Unsecured,1250.0,7.1308988302963465,A
2019-10-30,DE000SCB0021,4.113166573113275,,7.0,0.07,0.01,10.0,-0.0559,0.07508544570330612,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2019-10-30,DE000A2R9ZT1,9.255032223898628,75.0,60.0,0.75,0.25,4.0,0.5425,0.1139670612936816,1.3862943611198906,Corporate,Sr Unsecured,1750.0,7.4673710669175595,A
2019-10-30,XS2076079594,8.509952962265086,117.5,100.0,1.175,0.625,6.0,0.8016,0.671483762662091,1.791759469228055,Financials,Sr Preferred,500.0,6.214608098422191,BBB
2019-11-05,XS2078735276,6.159247824148704,65.0,40.0,0.65,0.5,12.0,0.28,0.07259961623065436,2.4849066497880004,Corporate,Sr Unsecured,1000.0,6.907755278982137,AA-
2019-11-05,BE6317283610,6.3233554763265545,80.0,67.5,0.8,0.375,6.0,0.53,-0.029332657074583577,1.791759469228055,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB+
2019-11-05,XS2078734626,8.415471072191036,50.0,30.0,0.5,0.125,8.0,0.15,-0.02011180499507468,2.0794415416798357,Corporate,Sr Unsecured,1000.0,6.907755278982137,AA-
2019-11-06,AT000B066840,1.720913029442676,,14.0,0.14,0.375,15.0,0.04100000000000003,0.1009209640934723,2.70805020110221,Financials,Secured,300.0,5.703782474656201,AAA
2019-11-07,XS2079723552,8.90415103518389,50.0,37.5,0.5,0.05,4.0,0.285,-0.0669443208189596,1.3862943611198906,Financials,Sr Preferred,2000.0,7.600902459542082,AA-
2019-11-07,FR0013460417,-0.3177559829838671,,8.0,0.08,0.125,10.0,-0.025000000000000022,-0.0484073040936275,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2019-11-07,XS2079678400,12.715427387722816,75.0,55.0,0.75,0.5,10.0,0.35,0.1379373756744912,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2019-11-08,XS2080205367,6.9187699077865625,120.0,105.0,1.2,0.75,6.0,0.865,0.6071815942592036,1.791759469228055,Financials,Sr Unsecured,750.0,6.620073206530356,BBB
2019-11-08,XS2079713322,2.1063039758396047,70.0,55.0,0.7,0.375,7.0,0.43,0.1781914691793075,1.9459101490553132,Financials,Sr Preferred,1000.0,6.907755278982137,A-
2019-11-11,AT000B122049,1.3223344427947266,11.0,8.0,0.11,0.125,10.0,-0.028100000000000014,-0.00890484204619315,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2019-11-12,XS2080581189,-0.2224648678773889,50.0,40.0,0.5,0.125,5.0,0.3195,0.09951688824242025,1.6094379124341003,Financials,Sr Preferred,1000.0,6.907755278982137,A
2019-11-12,XS2081016763,-1.4677537499406412,92.5,72.5,0.925,1.104,15.0,0.7084000000000001,0.4073108131883471,2.70805020110221,Corporate,Sr Unsecured,900.0,6.802394763324311,A-
2019-11-13,DE000A14J0L1,-9.140997434413489,,7.0,0.07,0.01,5.0,0.215,0.05174525979583704,1.6094379124341003,Financials,Secured,250.0,5.521460917862246,AAA
2019-11-13,DE000DL19U15,4.212762748036361,30.0,,0.3,0.05,5.0,0.255,0.21352612411050698,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,AA+
2019-11-13,DK0004132677,0.6101143216051839,,40.0,0.4,0.125,5.0,0.3299999999999999,0.3126625325400481,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,A
2019-11-14,XS2082345955,5.122508907453001,90.0,67.5,0.9,0.625,10.0,0.5549999999999999,0.39130112533186223,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2019-11-18,DE000A162BA6,2.9928732565527865,,2.0,0.02,0.01,4.0,0.27149999999999996,-0.06847450761939475,1.3862943611198906,Financials,Secured,250.0,5.521460917862246,AAA
2019-11-18,XS2082969655,15.541548924092226,135.0,,1.35,1.0,6.0,1.1615,0.7095442789096107,1.791759469228055,Financials,Sr Unsecured,650.0,6.476972362889683,BBB-
2019-11-18,XS2081615473,3.626101010932997,90.0,72.5,0.9,0.5,7.0,0.6025,0.4411605283884626,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2019-11-19,XS2084050637,1.267019801691072,67.5,,0.675,0.375,5.25,0.5768194236522707,0.18126337680634663,1.6582280766035324,Financials,Sr Preferred,500.0,6.214608098422191,A-
2019-11-19,XS2083301106,1.2737525396090086,,15.0,0.15,0.05,8.0,0.095,0.07912235254491762,2.0794415416798357,Financials,Secured,500.0,6.214608098422191,AAA
2019-11-19,XS2082472122,4.642792182631752,120.0,102.5,1.2,1.0,10.0,0.926,-0.6539194994624401,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,AA-
2019-11-20,FR0013463551,2.7842375146089293,,3.0,0.03,0.01,7.0,0.12499999999999999,-0.0610328157202445,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2019-11-21,DE000A254P69,19.718023819943497,162.5,145.0,1.625,1.625,15.0,1.2883000000000002,0.49084233598614335,2.70805020110221,Corporate,Sr Unsecured,300.0,5.703782474656201,BBB+
2019-11-21,DE000A254P51,17.799850231353968,127.5,107.5,1.275,0.875,8.0,0.9114999999999999,0.3537091768143996,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2019-11-25,XS2086868010,11.7942282268424,145.0,,1.45,0.875,6.5,1.0141029601792562,0.9807699540978012,1.8718021769015913,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB-
2019-11-27,XS2088659789,3.078048559673565,60.0,42.5,0.6,0.125,5.0,0.3651,-0.09805191225217913,1.6094379124341003,Corporate,Sr Unsecured,300.0,5.703782474656201,A
2019-11-27,XS2089229806,12.640023820500591,180.0,167.5,1.8,1.875,15.0,1.5836000000000001,1.1318185229154212,2.70805020110221,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB
2019-11-27,DE000CZ45VC5,4.749096658584545,80.0,80.0,0.8,0.5,7.0,0.6325000000000001,0.4963249075188446,1.9459101490553132,Financials,Sr Preferred,1000.0,6.907755278982137,A-
2019-11-27,FR0013465010,1.8279019032410848,,5.5,0.055,0.05,10.0,0.005600000000000007,-0.022746321524649598,2.302585092994046,Financials,Secured,1250.0,7.1308988302963465,AAA
2019-11-27,FR0013465358,17.880877021351875,95.0,77.5,0.95,0.5,6.5,0.6602206363644576,0.15159340675503727,1.8718021769015913,Financials,Sr Non Preferred,750.0,6.620073206530356,A-
2019-11-28,XS2084759757,9.247740045054362,135.0,112.5,1.35,0.875,7.0,1.0,0.7530197135414707,1.9459101490553132,Corporate,Sr Unsecured,300.0,5.703782474656201,BBB
2019-11-29,XS2090786943,13.739383042584231,140.0,120.0,1.4,0.75,4.0,1.0150000000000001,0.8523956999472702,1.3862943611198906,Corporate,Sr Unsecured,220.0,5.393627546352362,NR
2019-12-02,XS2090807293,12.875244313183767,105.0,87.5,1.05,1.0,12.0,0.769,0.7582694148579319,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2019-12-02,FR0013465424,8.27608347774962,185.0,,1.85,2.0,30.0,1.4680000000000002,1.0265822989483175,3.4011973816621555,Corporate,Sr Unsecured,1250.0,7.1308988302963465,A-
2019-12-09,DE000A2SBDE0,20.49572894348458,137.5,117.5,1.375,1.0,8.0,1.015,0.21609425401862808,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,A-
2020-01-07,XS2101336316,2.758960235406303,,8.0,0.08,0.375,15.0,0.006000000000000005,0.005643230785189512,2.70805020110221,Financials,Secured,2000.0,7.600902459542082,AAA
2020-01-07,XS2098350965,12.293511992321532,85.0,70.0,0.85,0.797,10.25,0.6672031808778369,0.252688880703047,2.327277705584417,Financials,Sr Unsecured,750.0,6.620073206530356,A-
2020-01-07,AT0000A2CDT6,2.966573875009437,,8.0,0.08,0.1,10.0,-0.014999999999999987,-0.0068582935052330825,2.302585092994046,Financials,Secured,750.0,6.620073206530356,NR
2020-01-07,XS2101349723,-2.758261604295477,90.0,,0.9,0.5,7.0,0.5795,0.3102660197590984,1.9459101490553132,Financials,Sr Non Preferred,1250.0,7.1308988302963465,BBB+
2020-01-07,FR0013476090,10.085863797621942,155.0,132.5,1.55,1.125,7.0,1.2045,0.9346852495773867,1.9459101490553132,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2020-01-07,DE000LB2CQG8,1.0398412605667438,,3.0,0.03,0.01,7.5,0.05994553351357053,0.030243275668516187,2.0149030205422647,Financials,Secured,750.0,6.620073206530356,AAA
2020-01-08,XS2102357014,8.184569829028133,70.0,50.0,0.7,0.375,7.0,0.42,0.06620296274573666,1.9459101490553132,Corporate,Sr Unsecured,750.0,6.620073206530356,A+
2020-01-08,XS2102357105,21.309174982400325,90.0,70.0,0.9,0.875,12.0,0.614,-0.03493144918959587,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,A+
2020-01-08,FR0013476553,13.49468662992589,90.0,75.0,0.9,0.75,10.0,0.6040000000000001,0.1030706672898404,2.302585092994046,Financials,Sr Non Preferred,1000.0,6.907755278982137,A-
2020-01-08,XS2100788780,19.38977187927029,87.5,65.0,0.875,0.45,6.0,0.555,0.2860508541068898,1.791759469228055,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB
2020-01-08,XS2100569552,2.5603047621522896,,11.0,0.11,0.375,15.0,-0.029000000000000026,0.04190826722360276,2.70805020110221,Financials,Secured,500.0,6.214608098422191,BBB+
2020-01-08,FR0013476595,4.330287522713332,75.0,52.5,0.75,0.664,11.0,0.45710000000000006,0.33341408576042025,2.3978952727983707,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2020-01-09,XS2102360315,10.470903328435517,105.0,,1.05,0.85,8.0,0.824,0.5536549044167655,2.0794415416798357,Financials,Sr Unsecured,750.0,6.620073206530356,BBB+
2020-01-09,XS2102924383,1.0577999152926338,82.5,67.5,0.825,0.6,7.0,0.635,0.2868757853430573,1.9459101490553132,Financials,Sr Non Preferred,500.0,6.214608098422191,A
2020-01-09,XS2102931594,2.3753002261277816,77.5,50.0,0.775,0.375,5.0,0.53,0.3374479009167517,1.6094379124341003,Financials,Sr Preferred,1000.0,6.907755278982137,BBB+
2020-01-09,XS2103013210,9.868376976259832,70.0,47.5,0.7,0.375,8.5,0.3104480722167484,0.25119438396177685,2.1400661634962708,Corporate,Sr Unsecured,700.0,6.551080335043404,A-
2020-01-09,XS2103014291,2.225163910852949,72.5,55.0,0.725,0.375,7.7,0.36907308608049666,0.2586242945358414,2.0412203288596382,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB
2020-01-09,XS2102283814,-0.0163869014515323,,18.0,0.18,0.05,7.0,0.085,0.04756852850596161,1.9459101490553132,Financials,Secured,1250.0,7.1308988302963465,AAA
2020-01-09,DK0009526998,4.857799915292633,100.0,82.5,1.0,0.75,7.0,0.785,0.4618757853430573,1.9459101490553132,Financials,Sr Non Preferred,750.0,6.620073206530356,BBB+
2020-01-09,XS2103015009,6.470361960546081,55.0,40.0,0.55,0.0,3.9,0.2195588266820606,0.22264404052077696,1.3609765531356006,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2020-01-13,XS2104915207,-0.3180083234268789,,7.0,0.07,0.01,7.0,0.0151,-0.08053094978058374,1.9459101490553132,Financials,Secured,1500.0,7.313220387090301,AAA
2020-01-13,ES0413860745,3.427152373438069,24.0,,0.24,0.125,8.0,0.066,0.17494390089711523,2.0794415416798357,Financials,Secured,1000.0,6.907755278982137,AA+
2020-01-13,XS2104915033,6.840198531036177,62.5,37.5,0.625,0.19,5.0,0.315,0.07468106640309277,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2020-01-14,FR0013477924,1.3238419704858002,9.0,9.0,0.09,0.01,8.0,-0.045,0.03679742831134431,2.0794415416798357,Financials,Secured,1250.0,7.1308988302963465,AAA
2020-01-14,FR0013478047,2.544265712591446,,12.0,0.12,0.01,7.0,0.014500000000000002,0.02608739266463823,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
